가격,거래 유형,건축물 용도,공급/전용면적,관리비,관리비부과기준,기보증금/월세,난방(방식/연료),매물번호,매물특징,방수/욕실수,방향,융자금,이미지 URL,입주가능일,제목,주소,총주차대수,해당면적 세대수,해당층/총층,현관구조
35억,매매,공동주택,151.55㎡/121.48㎡(전용률80%),"40만 7,474원",-,-/300만원,개별난방/도시가스,2458445619,올수리. 남향 이라 밝고 서리풀공원이 접해서 공기좋고 조용합니다.,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120125_299/land_system_13274194241039kLyM_JPEG/116_25778_6_151_GA1_1298532982530.jpg,즉시입주 협의가능,방배서리풀e-편한세상 108동,서울시 서초구 방배동 906-13,937대(세대당 1.88대),50세대,중/10층,계단식
40억,매매,공동주택,187.42㎡/148.56㎡(전용률79%),"49만 8,307원",-,-/-,개별난방/도시가스,2458445671,조용하고 공기좋고 깨끗합니다 서리풀공원전망 좋아요,4/2개,남동향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120125_165/land_system_1327419425818huR4N_JPEG/116_25778_8_186_GA1_1298532991609.jpg,즉시입주 협의가능,방배서리풀e-편한세상 107동,서울시 서초구 방배동 906-13,937대(세대당 1.88대),40세대,중/10층,계단식
35억,매매,공동주택,151.55㎡/121.48㎡(전용률80%),40만원,-,-/-,개별난방/도시가스,2458353151,"45 올수리, 숲세권,주거만족도 최고입지최고, 방배역 내방역 더블역세권,",4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120125_299/land_system_13274194241039kLyM_JPEG/116_25778_6_151_GA1_1298532982530.jpg,즉시입주 협의가능,방배서리풀e-편한세상 108동,서울시 서초구 방배동 906-13,937대(세대당 1.88대),50세대,중/10층,계단식
28억,매매,공동주택,114.72㎡/84.97㎡(전용률74%),25만원,-,11억/100만원,개별난방/도시가스,2458490596,"서리풀공원, 내방역, 방배역, 우수학군, 확장형",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120125_243/land_system_1327419422359jxfDM_JPEG/116_25778_4_114_GA1_1298532973559.jpg,즉시입주 협의가능,방배서리풀e-편한세상 101동,서울시 서초구 방배동 906-13,937대(세대당 1.88대),79세대,고/15층,계단식
25억,매매,공동주택,110.09㎡/84.97㎡(전용률77%),"26만 1,000원",-,11억/-,개별난방/도시가스,2458388208,33 방배동 최고의 입지. 2.4.7호선 트리플 역세권. 우수학군,3/2개,서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20121120_6/hscp_img_1353398867559qutHw_JPEG/photoinfra_1353398867311.jpg,2026년 01월 초순 협의가능,방배롯데캐슬아르떼 104동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),65세대,4/17층,계단식
29억,매매,공동주택,149.45㎡/121.63㎡(전용률81%),"3만 8,000원",-,-/-,개별난방/도시가스,2458532636,예쁜 정원뷰 깨끗하고 밝은 매물 교통 좋은 트리풀 캐슬리안커뮤니티,4/2개,동향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20121120_164/hscp_img_1353398965540gLEB0_JPEG/photoinfra_1353398965269.jpg,즉시입주 협의가능,방배롯데캐슬아르떼 108동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),50세대,2/16층,계단식
31억,매매,공동주택,175.57㎡/147.72㎡(전용률84%),46만원,-,-/-,개별난방/도시가스,2458489119,귀한 입주 가능한 매물 채광 좋고 깔끔한 남향,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20121120_141/hscp_img_1353399007176dzoMc_JPEG/photoinfra_1353399006892.jpg,즉시입주 협의가능,방배롯데캐슬아르떼 111동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),118세대,13/15층,계단식
25억,매매,공동주택,110.09㎡/84.97㎡(전용률77%),27만원,-,-/-,개별난방/도시가스,2458416289,전세 낀 매물 채광 좋고 조용한 동 이수역 초역세권 내부상태 최고,3/2개,서향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20121120_6/hscp_img_1353398867559qutHw_JPEG/photoinfra_1353398867311.jpg,2026년 01월 초순 협의가능,방배롯데캐슬아르떼 104동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),65세대,4/17층,계단식
25억,매매,공동주택,110.09㎡/84.97㎡(전용률77%),25만 448원,-,-/-,개별난방/도시가스,2458376200,"갭투자 확 트인 전망 4,7,2호선초역세권 강남학군",3/2개,서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20121120_6/hscp_img_1353398867559qutHw_JPEG/photoinfra_1353398867311.jpg,2026년 01월 중순 협의가능,방배롯데캐슬아르떼 104동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),65세대,4/17층,계단식
25억,매매,공동주택,110.09㎡/84.97㎡(전용률77%),27만원,-,-/-,개별난방/도시가스,2458339377,"급매, 인기좋은판상형, 풀옵션, 누구나 살고 싶은아파트",3/2개,서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20121120_6/hscp_img_1353398867559qutHw_JPEG/photoinfra_1353398867311.jpg,즉시입주 협의가능,방배롯데캐슬아르떼 104동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),65세대,4/17층,-
25억,매매,공동주택,110.09㎡/84.97㎡(전용률77%),"26만 8,000원",-,11억/-,개별난방/도시가스,2458458136,2.4.7호선 트리풀 역세권.트인전망. 풀옵션.우수학군.임대안고 매매,3/2개,서향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20121120_6/hscp_img_1353398867559qutHw_JPEG/photoinfra_1353398867311.jpg,2026년 1월 9일 협의가능,방배롯데캐슬아르떼 104동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),65세대,4/17층,계단식
25억,매매,공동주택,110.09㎡/84.97㎡(전용률77%),22만원,-,-/-,개별난방/도시가스,2458348238,조정가능뷰가좋으면이며구조좋은판상형으로깔끔하고투자와거주가매력적입니다,3/2개,서향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20121120_6/hscp_img_1353398867559qutHw_JPEG/photoinfra_1353398867311.jpg,즉시입주 협의가능,방배롯데캐슬아르떼 104동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),65세대,4/17층,계단식
25억,매매,공동주택,110.09㎡/84.97㎡(전용률77%),26만원,-,-/-,개별난방/도시가스,2458384378,33 높은세안고 급매 초역세권 추천매물,3/2개,서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20121120_6/hscp_img_1353398867559qutHw_JPEG/photoinfra_1353398867311.jpg,즉시입주,방배롯데캐슬아르떼 104동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),65세대,4/17층,계단식
25억,매매,공동주택,110.09㎡/84.97㎡(전용률77%),33만원,-,-/-,개별난방/도시가스,2458473732,"34 주인직접,이수역초역세권,세안고,풀옵션,명품단지",3/2개,서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20121120_6/hscp_img_1353398867559qutHw_JPEG/photoinfra_1353398867311.jpg,즉시입주,방배롯데캐슬아르떼 104동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),65세대,4/17층,계단식
25억,매매,공동주택,110.09㎡/84.97㎡(전용률77%),27만원,-,-/-,개별난방/도시가스,2458279181,전세 낀 매물 채광 좋고 조용한 동 이수역 초역세권 내부상태 최고,3/2개,서향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20121120_6/hscp_img_1353398867559qutHw_JPEG/photoinfra_1353398867311.jpg,2026년 01월 초순 협의가능,방배롯데캐슬아르떼 104동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),65세대,4/17층,계단식
29억,매매,공동주택,149.45㎡/121.63㎡(전용률81%),35만원,-,-/-,개별난방/도시가스,2458279870,"45 입주가능매물, 예쁜정원뷰, 풀옵션,강남8학군, 방배동 랜드마크",4/2개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20121120_164/hscp_img_1353398965540gLEB0_JPEG/photoinfra_1353398965269.jpg,즉시입주 협의가능,방배롯데캐슬아르떼 108동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),50세대,2/16층,-
29억,매매,공동주택,149.45㎡/121.63㎡(전용률81%),"35만 8,503원",-,-/-,개별난방/도시가스,2458290883,강남명품학군 초역세권4.7.2호선 실입주 가능,4/2개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20121120_164/hscp_img_1353398965540gLEB0_JPEG/photoinfra_1353398965269.jpg,즉시입주 협의가능,방배롯데캐슬아르떼 108동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),50세대,2/16층,계단식
31억,매매,공동주택,175.57㎡/147.72㎡(전용률84%),46만원,-,-/-,개별난방/도시가스,2457777675,귀한 입주 가능한 매물 채광 좋고 깔끔한 남향,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20121120_141/hscp_img_1353399007176dzoMc_JPEG/photoinfra_1353399006892.jpg,즉시입주 협의가능,방배롯데캐슬아르떼 111동,서울시 서초구 방배동 424-28,1170대(세대당 1.57대),118세대,13/15층,계단식
